#    energy (eV)  cross sec. (b)
1.921336e+03    2.152663e+02
1.921411e+03    2.169288e+02
1.921472e+03    2.173723e+02
1.921539e+03    2.169131e+02
1.921630e+03    2.147247e+02
1.921702e+03    2.117685e+02
1.921774e+03    2.077888e+02
1.921846e+03    2.028581e+02
1.921942e+03    1.949559e+02
1.922029e+03    1.867250e+02
1.922144e+03    1.744397e+02
1.922288e+03    1.576383e+02
1.922576e+03    1.225846e+02
1.922696e+03    1.085636e+02
1.922801e+03    9.697638e+01
1.922882e+03    8.857625e+01
1.922970e+03    7.999931e+01
1.923040e+03    7.377366e+01
1.923109e+03    6.796401e+01
1.923177e+03    6.257314e+01
1.923242e+03    5.790943e+01
1.923302e+03    5.389045e+01
1.923362e+03    5.017044e+01
1.923422e+03    4.673856e+01
1.923482e+03    4.358221e+01
1.923542e+03    4.068746e+01
1.923602e+03    3.803946e+01
1.923662e+03    3.562275e+01
1.923722e+03    3.342160e+01
1.923782e+03    3.142028e+01
1.923842e+03    2.960324e+01
1.923902e+03    2.795540e+01
1.923962e+03    2.646220e+01
1.924022e+03    2.510979e+01
1.924082e+03    2.388508e+01
1.924142e+03    2.277580e+01
1.924210e+03    2.165013e+01
1.924285e+03    2.053494e+01
1.924360e+03    1.954615e+01
1.924435e+03    1.866727e+01
1.924510e+03    1.788372e+01
1.924586e+03    1.718277e+01
1.924698e+03    1.626236e+01
1.924815e+03    1.544799e+01
1.924939e+03    1.470361e+01
1.925063e+03    1.405941e+01
1.925186e+03    1.349568e+01
1.925352e+03    1.284352e+01
1.925524e+03    1.225683e+01
1.925705e+03    1.172573e+01
1.925885e+03    1.126087e+01
1.926066e+03    1.084955e+01
1.926283e+03    1.041288e+01
1.926536e+03    9.967499e+00
1.926790e+03    9.578367e+00
1.927043e+03    9.234969e+00
1.927379e+03    8.837386e+00
1.927588e+03    8.617180e+00
1.928005e+03    8.227657e+00
1.928423e+03    7.893287e+00
1.928840e+03    7.602600e+00
1.929426e+03    7.252663e+00
1.930012e+03    6.955491e+00
1.930402e+03    6.780694e+00
1.931083e+03    6.511602e+00
1.931764e+03    6.278970e+00
1.932445e+03    6.075091e+00
1.933479e+03    5.808263e+00
1.934538e+03    5.575718e+00
1.935597e+03    5.373892e+00
1.936807e+03    5.171449e+00
1.938520e+03    4.921215e+00
1.940960e+03    4.609163e+00
1.943630e+03    4.286255e+00
1.945136e+03    4.091576e+00
1.946396e+03    3.908809e+00
1.947277e+03    3.772114e+00
1.947662e+03    3.723833e+00
1.947893e+03    3.712701e+00
1.948078e+03    3.726118e+00
1.948216e+03    3.758935e+00
1.948341e+03    3.813996e+00
1.948437e+03    3.879825e+00
1.948534e+03    3.972253e+00
1.948598e+03    4.052154e+00
1.948663e+03    4.149536e+00
1.948727e+03    4.267179e+00
1.948792e+03    4.408163e+00
1.948849e+03    4.555717e+00
1.948899e+03    4.704027e+00
1.948949e+03    4.872261e+00
1.948999e+03    5.062353e+00
1.949049e+03    5.276335e+00
1.949099e+03    5.516305e+00
1.949149e+03    5.784443e+00
1.949199e+03    6.082958e+00
1.949254e+03    6.449064e+00
1.949310e+03    6.867402e+00
1.949366e+03    7.333295e+00
1.949423e+03    7.849816e+00
1.949479e+03    8.419840e+00
1.949535e+03    9.046038e+00
1.949590e+03    9.707353e+00
1.949643e+03    1.041256e+01
1.949697e+03    1.117376e+01
1.949750e+03    1.199185e+01
1.949804e+03    1.286726e+01
1.949875e+03    1.411954e+01
1.949946e+03    1.546674e+01
1.950017e+03    1.690828e+01
1.950087e+03    1.843782e+01
1.950173e+03    2.037709e+01
1.950297e+03    2.336832e+01
1.950580e+03    3.048285e+01
1.950693e+03    3.323103e+01
1.950806e+03    3.578101e+01
1.950909e+03    3.782955e+01
1.951005e+03    3.949054e+01
1.951090e+03    4.069693e+01
1.951175e+03    4.163233e+01
1.951241e+03    4.215545e+01
1.951328e+03    4.257277e+01
1.951388e+03    4.266970e+01
1.951456e+03    4.259426e+01
1.951541e+03    4.222533e+01
1.951626e+03    4.156290e+01
1.951703e+03    4.073144e+01
1.951779e+03    3.969589e+01
1.951864e+03    3.833233e+01
1.951978e+03    3.622235e+01
1.952091e+03    3.385856e+01
1.952271e+03    2.980432e+01
1.952505e+03    2.446989e+01
1.952612e+03    2.217036e+01
1.952718e+03    2.000912e+01
1.952789e+03    1.865968e+01
1.952860e+03    1.739044e+01
1.952931e+03    1.620519e+01
1.953012e+03    1.495395e+01
1.953081e+03    1.398495e+01
1.953149e+03    1.309546e+01
1.953218e+03    1.228326e+01
1.953286e+03    1.154538e+01
1.953357e+03    1.086157e+01
1.953431e+03    1.021812e+01
1.953505e+03    9.646030e+00
1.953579e+03    9.139391e+00
1.953653e+03    8.692218e+00
1.953727e+03    8.298623e+00
1.953807e+03    7.926514e+00
1.953887e+03    7.603655e+00
1.953967e+03    7.323720e+00
1.954047e+03    7.080940e+00
1.954153e+03    6.806141e+00
1.954268e+03    6.562030e+00
1.954383e+03    6.360229e+00
1.954459e+03    6.244697e+00
1.954612e+03    6.049544e+00
1.954765e+03    5.891197e+00
1.954954e+03    5.731503e+00
1.955143e+03    5.600486e+00
1.955396e+03    5.456625e+00
1.955775e+03    5.284842e+00
1.956193e+03    5.135239e+00
1.956611e+03    5.013649e+00
1.957238e+03    4.866731e+00
1.958013e+03    4.724141e+00
1.958580e+03    4.638524e+00
1.959714e+03    4.498446e+00
1.960880e+03    4.383190e+00
1.962047e+03    4.287026e+00
1.963650e+03    4.175531e+00
1.966126e+03    4.032688e+00
1.969427e+03    3.874588e+00
1.974253e+03    3.676817e+00
1.985566e+03    3.251121e+00
1.990541e+03    3.044924e+00
1.993879e+03    2.887315e+00
1.996703e+03    2.734914e+00
1.999011e+03    2.592077e+00
2.000935e+03    2.456747e+00
2.002474e+03    2.335851e+00
2.004286e+03    2.179121e+00
2.006054e+03    2.020979e+00
2.006780e+03    1.963895e+00
2.007349e+03    1.929998e+00
2.007776e+03    1.916413e+00
2.007918e+03    1.915271e+00
2.008253e+03    1.921949e+00
2.008457e+03    1.934458e+00
2.008643e+03    1.953196e+00
2.008829e+03    1.980860e+00
2.009015e+03    2.019920e+00
2.009194e+03    2.071578e+00
2.009323e+03    2.119811e+00
2.009453e+03    2.179538e+00
2.009583e+03    2.253565e+00
2.009712e+03    2.345616e+00
2.009799e+03    2.419406e+00
2.009906e+03    2.527702e+00
2.009977e+03    2.612403e+00
2.010048e+03    2.709008e+00
2.010119e+03    2.819491e+00
2.010191e+03    2.946198e+00
2.010262e+03    3.091906e+00
2.010333e+03    3.259907e+00
2.010401e+03    3.444109e+00
2.010466e+03    3.644555e+00
2.010514e+03    3.813581e+00
2.010562e+03    4.000679e+00
2.010611e+03    4.207917e+00
2.010659e+03    4.437590e+00
2.010707e+03    4.692214e+00
2.010756e+03    4.974579e+00
2.010804e+03    5.287741e+00
2.010852e+03    5.635051e+00
2.010900e+03    6.013486e+00
2.010946e+03    6.417509e+00
2.010992e+03    6.862917e+00
2.011038e+03    7.353666e+00
2.011084e+03    7.894040e+00
2.011130e+03    8.488576e+00
2.011175e+03    9.142153e+00
2.011221e+03    9.859890e+00
2.011267e+03    1.064726e+01
2.011313e+03    1.150993e+01
2.011359e+03    1.245392e+01
2.011402e+03    1.341382e+01
2.011443e+03    1.441654e+01
2.011485e+03    1.549981e+01
2.011526e+03    1.666861e+01
2.011567e+03    1.792790e+01
2.011609e+03    1.928273e+01
2.011650e+03    2.073813e+01
2.011691e+03    2.229921e+01
2.011733e+03    2.397090e+01
2.011774e+03    2.575807e+01
2.011815e+03    2.766541e+01
2.011871e+03    3.040329e+01
2.011926e+03    3.337280e+01
2.011981e+03    3.658279e+01
2.012036e+03    4.004084e+01
2.012091e+03    4.375289e+01
2.012156e+03    4.847917e+01
2.012203e+03    5.209886e+01
2.012266e+03    5.721674e+01
2.012328e+03    6.266318e+01
2.012408e+03    7.012397e+01
2.012482e+03    7.739167e+01
2.012580e+03    8.766063e+01
2.012702e+03    1.012567e+02
2.013065e+03    1.432485e+02
2.013168e+03    1.545282e+02
2.013281e+03    1.659347e+02
2.013379e+03    1.747598e+02
2.013477e+03    1.823220e+02
2.013553e+03    1.871821e+02
2.013633e+03    1.912963e+02
2.013730e+03    1.946736e+02
2.013811e+03    1.961648e+02
2.013873e+03    1.964503e+02
2.013942e+03    1.959052e+02
2.014035e+03    1.937483e+02
2.014109e+03    1.909349e+02
2.014182e+03    1.871977e+02
2.014256e+03    1.826037e+02
2.014354e+03    1.752839e+02
2.014442e+03    1.676924e+02
2.014559e+03    1.563987e+02
2.014706e+03    1.409995e+02
2.015001e+03    1.089757e+02
2.015123e+03    9.619446e+01
2.015206e+03    8.799316e+01
2.015293e+03    7.979461e+01
2.015380e+03    7.212237e+01
2.015442e+03    6.707348e+01
2.015503e+03    6.231025e+01
2.015564e+03    5.783634e+01
2.015625e+03    5.365181e+01
2.015683e+03    4.994171e+01
2.015742e+03    4.648503e+01
2.015800e+03    4.327474e+01
2.015858e+03    4.030239e+01
2.015916e+03    3.755806e+01
2.015974e+03    3.503100e+01
2.016033e+03    3.270956e+01
2.016091e+03    3.058176e+01
2.016152e+03    2.853758e+01
2.016213e+03    2.667988e+01
2.016275e+03    2.499436e+01
2.016336e+03    2.346711e+01
2.016397e+03    2.208465e+01
2.016458e+03    2.083413e+01
2.016520e+03    1.970335e+01
2.016581e+03    1.868090e+01
2.016657e+03    1.753754e+01
2.016734e+03    1.652815e+01
2.016811e+03    1.563554e+01
2.016887e+03    1.484442e+01
2.016964e+03    1.414129e+01
2.017041e+03    1.351433e+01
2.017117e+03    1.295324e+01
2.017194e+03    1.244911e+01
2.017275e+03    1.196820e+01
2.017397e+03    1.133397e+01
2.017519e+03    1.078559e+01
2.017641e+03    1.030634e+01
2.017763e+03    9.883303e+00
2.017891e+03    9.490656e+00
2.018029e+03    9.111392e+00
2.018213e+03    8.667244e+00
2.018397e+03    8.279775e+00
2.018582e+03    7.937981e+00
2.018772e+03    7.624780e+00
2.018962e+03    7.344686e+00
2.019215e+03    7.013803e+00
2.019468e+03    6.723000e+00
2.019802e+03    6.389369e+00
2.020112e+03    6.119528e+00
2.020422e+03    5.881263e+00
2.020836e+03    5.603263e+00
2.021250e+03    5.361714e+00
2.021725e+03    5.120141e+00
2.022199e+03    4.908855e+00
2.022674e+03    4.721833e+00
2.023149e+03    4.554542e+00
2.023831e+03    4.341936e+00
2.024513e+03    4.155445e+00
2.025195e+03    3.989816e+00
2.025877e+03    3.841493e+00
2.026742e+03    3.674803e+00
2.027608e+03    3.530537e+00
2.028301e+03    3.432008e+00
2.028994e+03    3.351605e+00
2.029653e+03    3.297177e+00
2.030148e+03    3.275666e+00
2.030313e+03    3.273243e+00
2.030759e+03    3.281843e+00
2.031098e+03    3.306970e+00
2.031437e+03    3.353352e+00
2.031672e+03    3.401427e+00
2.031917e+03    3.468718e+00
2.032161e+03    3.557936e+00
2.032344e+03    3.642571e+00
2.032527e+03    3.745736e+00
2.032688e+03    3.854164e+00
2.032848e+03    3.982919e+00
2.033008e+03    4.136033e+00
2.033169e+03    4.318599e+00
2.033276e+03    4.459823e+00
2.033382e+03    4.619385e+00
2.033492e+03    4.805493e+00
2.033602e+03    5.017725e+00
2.033712e+03    5.260615e+00
2.033822e+03    5.539691e+00
2.033904e+03    5.776763e+00
2.033987e+03    6.041368e+00
2.034069e+03    6.337469e+00
2.034151e+03    6.669684e+00
2.034234e+03    7.043388e+00
2.034324e+03    7.505373e+00
2.034386e+03    7.864388e+00
2.034448e+03    8.258873e+00
2.034511e+03    8.692838e+00
2.034573e+03    9.170751e+00
2.034635e+03    9.697539e+00
2.034698e+03    1.027865e+01
2.034760e+03    1.092004e+01
2.034815e+03    1.153675e+01
2.034869e+03    1.220956e+01
2.034924e+03    1.294359e+01
2.034979e+03    1.374436e+01
2.035033e+03    1.461772e+01
2.035088e+03    1.556989e+01
2.035142e+03    1.660745e+01
2.035197e+03    1.773727e+01
2.035245e+03    1.880033e+01
2.035292e+03    1.994350e+01
2.035340e+03    2.117181e+01
2.035387e+03    2.249042e+01
2.035435e+03    2.390453e+01
2.035482e+03    2.541941e+01
2.035529e+03    2.704031e+01
2.035577e+03    2.877246e+01
2.035624e+03    3.062098e+01
2.035696e+03    3.362277e+01
2.035767e+03    3.691339e+01
2.035838e+03    4.050711e+01
2.035909e+03    4.441613e+01
2.035978e+03    4.850353e+01
2.036042e+03    5.258694e+01
2.036107e+03    5.694043e+01
2.036192e+03    6.316318e+01
2.036278e+03    6.985291e+01
2.036361e+03    7.678310e+01
2.036453e+03    8.496043e+01
2.036546e+03    9.355737e+01
2.036688e+03    1.074116e+02
2.037021e+03    1.405521e+02
2.037164e+03    1.538714e+02
2.037258e+03    1.620371e+02
2.037358e+03    1.697836e+02
2.037463e+03    1.767969e+02
2.037544e+03    1.813291e+02
2.037629e+03    1.851970e+02
2.037715e+03    1.880407e+02
2.037813e+03    1.899857e+02
2.037895e+03    1.904910e+02
2.037995e+03    1.897414e+02
2.038095e+03    1.875272e+02
2.038194e+03    1.839221e+02
2.038275e+03    1.800585e+02
2.038370e+03    1.745353e+02
2.038465e+03    1.680854e+02
2.038560e+03    1.608599e+02
2.038703e+03    1.489189e+02
2.038893e+03    1.317890e+02
2.039149e+03    1.084224e+02
2.039270e+03    9.791262e+01
2.039358e+03    9.065224e+01
2.039453e+03    8.321402e+01
2.039548e+03    7.624663e+01
2.039643e+03    6.977836e+01
2.039738e+03    6.382219e+01
2.039809e+03    5.969138e+01
2.039880e+03    5.584441e+01
2.039952e+03    5.227404e+01
2.040023e+03    4.897066e+01
2.040094e+03    4.592275e+01
2.040165e+03    4.311739e+01
2.040237e+03    4.054067e+01
2.040308e+03    3.817807e+01
2.040379e+03    3.601483e+01
2.040450e+03    3.403621e+01
2.040537e+03    3.186401e+01
2.040623e+03    2.991711e+01
2.040710e+03    2.817201e+01
2.040796e+03    2.660676e+01
2.040882e+03    2.520123e+01
2.040971e+03    2.391238e+01
2.041060e+03    2.274214e+01
2.041149e+03    2.168815e+01
2.041268e+03    2.043929e+01
2.041386e+03    1.934291e+01
2.041505e+03    1.837480e+01
2.041624e+03    1.751491e+01
2.041743e+03    1.674666e+01
2.041861e+03    1.605643e+01
2.042039e+03    1.514332e+01
2.042218e+03    1.435090e+01
2.042396e+03    1.365648e+01
2.042574e+03    1.304271e+01
2.042752e+03    1.249615e+01
2.042930e+03    1.200622e+01
2.043168e+03    1.142675e+01
2.043408e+03    1.091218e+01
2.043650e+03    1.045224e+01
2.043893e+03    1.004294e+01
2.044257e+03    9.507059e+00
2.044635e+03    9.031150e+00
2.045013e+03    8.620275e+00
2.045437e+03    8.221247e+00
2.045953e+03    7.805765e+00
2.046470e+03    7.451313e+00
2.047009e+03    7.132177e+00
2.047561e+03    6.849442e+00
2.048112e+03    6.602020e+00
2.048805e+03    6.331680e+00
2.049497e+03    6.097106e+00
2.050222e+03    5.881775e+00
2.051015e+03    5.675234e+00
2.052072e+03    5.436566e+00
2.053264e+03    5.206178e+00
2.054456e+03    5.006765e+00
2.055802e+03    4.809521e+00
2.057148e+03    4.634755e+00
2.059263e+03    4.392598e+00
2.061698e+03    4.146536e+00
2.065564e+03    3.793214e+00
2.070624e+03    3.338905e+00
2.073035e+03    3.104540e+00
2.074720e+03    2.927033e+00
2.076405e+03    2.734426e+00
2.077661e+03    2.579318e+00
2.079364e+03    2.352402e+00
2.081775e+03    2.014530e+00
2.082453e+03    1.927816e+00
2.082937e+03    1.874758e+00
2.083420e+03    1.834355e+00
2.083780e+03    1.816878e+00
2.084021e+03    1.813661e+00
2.084261e+03    1.819277e+00
2.084475e+03    1.833674e+00
2.084665e+03    1.855436e+00
2.084854e+03    1.887595e+00
2.085043e+03    1.932420e+00
2.085187e+03    1.977060e+00
2.085338e+03    2.034888e+00
2.085489e+03    2.106431e+00
2.085640e+03    2.194350e+00
2.085740e+03    2.263662e+00
2.085841e+03    2.342888e+00
2.085941e+03    2.433413e+00
2.086037e+03    2.532051e+00
2.086133e+03    2.644203e+00
2.086230e+03    2.771875e+00
2.086326e+03    2.917448e+00
2.086422e+03    3.083785e+00
2.086494e+03    3.224205e+00
2.086566e+03    3.379931e+00
2.086638e+03    3.552936e+00
2.086710e+03    3.745499e+00
2.086791e+03    3.987759e+00
2.086851e+03    4.190345e+00
2.086912e+03    4.413163e+00
2.086972e+03    4.658622e+00
2.087033e+03    4.929430e+00
2.087094e+03    5.228668e+00
2.087154e+03    5.559798e+00
2.087215e+03    5.926745e+00
2.087275e+03    6.333908e+00
2.087336e+03    6.786255e+00
2.087380e+03    7.145834e+00
2.087427e+03    7.567299e+00
2.087475e+03    8.025896e+00
2.087522e+03    8.525115e+00
2.087570e+03    9.068739e+00
2.087617e+03    9.660870e+00
2.087665e+03    1.030594e+01
2.087712e+03    1.100872e+01
2.087760e+03    1.177433e+01
2.087807e+03    1.260829e+01
2.087855e+03    1.351645e+01
2.087902e+03    1.450507e+01
2.087950e+03    1.558079e+01
2.087997e+03    1.675062e+01
2.088045e+03    1.802195e+01
2.088092e+03    1.940251e+01
2.088140e+03    2.090041e+01
2.088187e+03    2.252403e+01
2.088235e+03    2.428207e+01
2.088282e+03    2.618345e+01
2.088330e+03    2.823731e+01
2.088377e+03    3.045290e+01
2.088425e+03    3.283957e+01
2.088472e+03    3.540665e+01
2.088515e+03    3.787894e+01
2.088572e+03    4.142576e+01
2.088629e+03    4.527268e+01
2.088686e+03    4.943407e+01
2.088743e+03    5.392320e+01
2.088800e+03    5.875185e+01
2.088857e+03    6.393005e+01
2.088914e+03    6.946571e+01
2.088971e+03    7.536423e+01
2.089028e+03    8.162819e+01
2.089104e+03    9.054708e+01
2.089172e+03    9.911922e+01
2.089241e+03    1.081907e+02
2.089309e+03    1.177358e+02
2.089408e+03    1.322870e+02
2.089530e+03    1.512395e+02
2.089712e+03    1.810692e+02
2.089917e+03    2.148544e+02
2.090031e+03    2.327785e+02
2.090145e+03    2.494650e+02
2.090259e+03    2.644157e+02
2.090373e+03    2.771646e+02
2.090453e+03    2.845571e+02
2.090537e+03    2.908009e+02
2.090633e+03    2.959524e+02
2.090723e+03    2.986957e+02
2.090814e+03    2.994030e+02
2.090894e+03    2.982970e+02
2.090974e+03    2.956185e+02
2.091065e+03    2.907107e+02
2.091141e+03    2.852065e+02
2.091255e+03    2.747647e+02
2.091369e+03    2.620516e+02
2.091483e+03    2.475117e+02
2.091635e+03    2.261055e+02
2.092030e+03    1.670564e+02
2.092144e+03    1.508136e+02
2.092258e+03    1.354594e+02
2.092334e+03    1.258105e+02
2.092410e+03    1.166776e+02
2.092486e+03    1.080865e+02
2.092562e+03    1.000514e+02
2.092638e+03    9.257666e+01
2.092714e+03    8.565767e+01
2.092790e+03    7.928234e+01
2.092858e+03    7.404727e+01
2.092925e+03    6.921287e+01
2.092993e+03    6.476040e+01
2.093061e+03    6.066961e+01
2.093128e+03    5.691888e+01
2.093199e+03    5.337118e+01
2.093270e+03    5.008705e+01
2.093341e+03    4.710364e+01
2.093412e+03    4.439570e+01
2.093484e+03    4.193892e+01
2.093554e+03    3.974560e+01
2.093621e+03    3.781665e+01
2.093711e+03    3.550487e+01
2.093802e+03    3.345593e+01
2.093892e+03    3.163593e+01
2.093982e+03    3.001482e+01
2.094073e+03    2.856622e+01
2.094163e+03    2.726713e+01
2.094253e+03    2.609765e+01
2.094348e+03    2.498783e+01
2.094491e+03    2.352014e+01
2.094633e+03    2.224797e+01
2.094775e+03    2.113468e+01
2.094918e+03    2.015176e+01
2.095071e+03    1.921734e+01
2.095244e+03    1.828061e+01
2.095418e+03    1.745262e+01
2.095591e+03    1.671492e+01
2.095822e+03    1.584740e+01
2.096067e+03    1.504699e+01
2.096326e+03    1.430931e+01
2.096585e+03    1.366210e+01
2.096844e+03    1.308969e+01
2.097116e+03    1.255469e+01
2.097402e+03    1.205540e+01
2.097688e+03    1.160986e+01
2.098116e+03    1.102488e+01
2.098595e+03    1.046733e+01
2.099074e+03    9.989815e+00
2.099577e+03    9.556279e+00
2.100131e+03    9.145095e+00
2.100685e+03    8.789040e+00
2.101324e+03    8.432819e+00
2.102007e+03    8.105103e+00
2.102690e+03    7.820945e+00
2.103539e+03    7.516173e+00
2.104388e+03    7.254441e+00
2.105292e+03    7.013247e+00
2.106308e+03    6.779488e+00
2.107662e+03    6.515580e+00
2.109040e+03    6.290196e+00
2.110417e+03    6.098398e+00
2.112088e+03    5.900548e+00
2.114344e+03    5.678691e+00
2.116600e+03    5.495956e+00
2.119030e+03    5.331104e+00
2.122384e+03    5.143474e+00
2.125873e+03    4.983730e+00
2.129497e+03    4.845353e+00
2.135289e+03    4.665128e+00
2.139270e+03    4.561933e+00
2.146350e+03    4.407266e+00
2.153430e+03    4.278610e+00
2.161662e+03    4.150889e+00
2.174097e+03    3.986372e+00
2.195344e+03    3.746015e+00
2.219674e+03    3.479893e+00
2.231528e+03    3.331631e+00
2.238842e+03    3.224025e+00
2.244541e+03    3.125216e+00
2.249916e+03    3.012764e+00
2.253827e+03    2.912912e+00
2.257058e+03    2.813497e+00
2.258985e+03    2.744461e+00
2.261685e+03    2.632423e+00
2.266426e+03    2.404244e+00
2.267339e+03    2.374161e+00
2.267899e+03    2.368087e+00
2.268389e+03    2.377229e+00
2.268738e+03    2.396855e+00
2.269087e+03    2.433059e+00
2.269297e+03    2.465946e+00
2.269483e+03    2.504619e+00
2.269669e+03    2.554702e+00
2.269855e+03    2.619534e+00
2.270035e+03    2.700303e+00
2.270164e+03    2.773024e+00
2.270294e+03    2.861155e+00
2.270423e+03    2.968612e+00
2.270510e+03    3.053462e+00
2.270596e+03    3.151047e+00
2.270680e+03    3.260970e+00
2.270763e+03    3.384711e+00
2.270845e+03    3.527405e+00
2.270928e+03    3.692382e+00
2.271010e+03    3.883564e+00
2.271072e+03    4.046889e+00
2.271134e+03    4.229749e+00
2.271196e+03    4.434631e+00
2.271258e+03    4.664311e+00
2.271320e+03    4.921876e+00
2.271381e+03    5.210743e+00
2.271443e+03    5.534681e+00
2.271505e+03    5.897826e+00
2.271567e+03    6.304694e+00
2.271629e+03    6.760194e+00
2.271691e+03    7.269625e+00
2.271753e+03    7.838678e+00
2.271815e+03    8.473421e+00
2.271876e+03    9.180282e+00
2.271938e+03    9.966015e+00
2.271982e+03    1.056672e+01
2.272027e+03    1.124388e+01
2.272072e+03    1.197286e+01
2.272118e+03    1.275662e+01
2.272163e+03    1.359811e+01
2.272209e+03    1.450028e+01
2.272254e+03    1.546608e+01
2.272299e+03    1.649838e+01
2.272362e+03    1.802883e+01
2.272421e+03    1.961629e+01
2.272480e+03    2.133427e+01
2.272540e+03    2.318767e+01
2.272599e+03    2.518070e+01
2.272639e+03    2.658862e+01
2.272705e+03    2.907826e+01
2.272771e+03    3.174834e+01
2.272837e+03    3.459888e+01
2.272903e+03    3.762769e+01
2.272969e+03    4.083017e+01
2.273068e+03    4.594296e+01
2.273167e+03    5.139338e+01
2.273299e+03    5.909545e+01
2.273523e+03    7.287318e+01
2.273715e+03    8.459881e+01
2.273814e+03    9.037357e+01
2.273913e+03    9.579537e+01
2.274012e+03    1.007468e+02
2.274111e+03    1.051163e+02
2.274210e+03    1.088029e+02
2.274276e+03    1.108377e+02
2.274362e+03    1.129542e+02
2.274449e+03    1.144068e+02
2.274515e+03    1.150539e+02
2.274599e+03    1.152876e+02
2.274691e+03    1.147892e+02
2.274784e+03    1.135155e+02
2.274883e+03    1.113308e+02
2.274982e+03    1.083600e+02
2.275081e+03    1.046845e+02
2.275180e+03    1.004005e+02
2.275312e+03    9.392641e+01
2.275470e+03    8.535569e+01
2.275820e+03    6.546863e+01
2.275952e+03    5.827945e+01
2.276051e+03    5.316566e+01
2.276150e+03    4.834439e+01
2.276249e+03    4.384956e+01
2.276315e+03    4.104529e+01
2.276393e+03    3.792064e+01
2.276472e+03    3.502060e+01
2.276550e+03    3.234336e+01
2.276629e+03    2.988405e+01
2.276711e+03    2.752250e+01
2.276773e+03    2.589778e+01
2.276835e+03    2.439265e+01
2.276897e+03    2.300131e+01
2.276959e+03    2.171761e+01
2.277037e+03    2.023628e+01
2.277115e+03    1.890456e+01
2.277194e+03    1.770956e+01
2.277272e+03    1.663870e+01
2.277350e+03    1.567992e+01
2.277429e+03    1.482178e+01
2.277507e+03    1.405363e+01
2.277585e+03    1.336559e+01
2.277668e+03    1.271797e+01
2.277751e+03    1.213957e+01
2.277833e+03    1.162187e+01
2.277915e+03    1.115729e+01
2.278039e+03    1.054558e+01
2.278163e+03    1.001933e+01
2.278296e+03    9.532270e+00
2.278446e+03    9.057533e+00
2.278597e+03    8.649152e+00
2.278748e+03    8.293835e+00
2.278848e+03    8.081331e+00
2.279049e+03    7.704283e+00
2.279274e+03    7.343637e+00
2.279498e+03    7.033620e+00
2.279723e+03    6.763780e+00
2.279948e+03    6.526478e+00
2.280192e+03    6.298601e+00
2.280559e+03    6.004305e+00
2.280925e+03    5.755041e+00
2.281347e+03    5.511596e+00
2.281768e+03    5.304059e+00
2.282209e+03    5.116951e+00
2.282690e+03    4.940845e+00
2.283331e+03    4.741104e+00
2.283986e+03    4.568764e+00
2.284641e+03    4.420887e+00
2.285345e+03    4.282928e+00
2.286148e+03    4.146140e+00
2.287219e+03    3.989096e+00
2.288456e+03    3.833321e+00
2.289694e+03    3.696418e+00
2.291443e+03    3.522995e+00
2.295660e+03    3.132896e+00
2.297107e+03    2.989346e+00
2.298894e+03    2.793742e+00
2.300571e+03    2.602446e+00
2.301105e+03    2.557084e+00
2.301438e+03    2.545256e+00
2.301447e+03    2.545246e+00
2.301666e+03    2.552592e+00
2.301826e+03    2.570571e+00
2.301959e+03    2.597684e+00
2.302093e+03    2.640374e+00
2.302193e+03    2.686153e+00
2.302293e+03    2.747379e+00
2.302393e+03    2.828279e+00
2.302459e+03    2.895717e+00
2.302526e+03    2.976120e+00
2.302593e+03    3.071656e+00
2.302659e+03    3.184814e+00
2.302726e+03    3.318431e+00
2.302793e+03    3.475724e+00
2.302854e+03    3.643786e+00
2.302909e+03    3.819074e+00
2.302965e+03    4.018468e+00
2.303020e+03    4.244771e+00
2.303076e+03    4.501035e+00
2.303131e+03    4.790539e+00
2.303187e+03    5.116818e+00
2.303228e+03    5.387911e+00
2.303270e+03    5.683465e+00
2.303323e+03    6.098548e+00
2.303376e+03    6.560004e+00
2.303429e+03    7.071749e+00
2.303483e+03    7.637822e+00
2.303536e+03    8.262399e+00
2.303589e+03    8.949687e+00
2.303642e+03    9.703972e+00
2.303695e+03    1.052948e+01
2.303748e+03    1.141968e+01
2.303800e+03    1.238754e+01
2.303853e+03    1.343684e+01
2.303905e+03    1.457113e+01
2.303958e+03    1.579366e+01
2.304010e+03    1.710733e+01
2.304062e+03    1.851459e+01
2.304115e+03    2.001740e+01
2.304174e+03    2.182398e+01
2.304233e+03    2.375413e+01
2.304292e+03    2.580768e+01
2.304371e+03    2.873482e+01
2.304430e+03    3.106784e+01
2.304512e+03    3.448801e+01
2.304594e+03    3.810612e+01
2.304690e+03    4.259414e+01
2.304816e+03    4.872322e+01
2.305110e+03    6.340959e+01
2.305224e+03    6.883393e+01
2.305337e+03    7.389404e+01
2.305421e+03    7.731793e+01
2.305505e+03    8.040008e+01
2.305589e+03    8.308652e+01
2.305673e+03    8.532958e+01
2.305761e+03    8.716404e+01
2.305846e+03    8.839299e+01
2.305912e+03    8.897279e+01
2.305980e+03    8.921550e+01
2.306068e+03    8.900301e+01
2.306139e+03    8.839656e+01
2.306223e+03    8.720176e+01
2.306307e+03    8.551324e+01
2.306391e+03    8.336770e+01
2.306471e+03    8.094657e+01
2.306585e+03    7.695160e+01
2.306711e+03    7.190190e+01
2.306837e+03    6.640235e+01
